,fromid,date,toid,text,label,chatmsg_cut,extra
2165,1080545108,2018-09-16T00:32:55+08:00,33766079,玩红包接龙加微121200279,1,玩 红包 接龙 加微 121200279,1
4519,55040684,2018-09-16T01:07:10+08:00,33766079,逃杀+,0,逃杀 +,1
6304,426590266,2018-09-16T01:37:05+08:00,33766079,2018最新/免费/看/片群出炉.群号879811126，要钱我吃shi小妞新群,1,2018 最新 / 免费 / 看 / 片群 出炉 . 群号 879811126 ， 要钱 我 吃 shi 小妞 新群,1
4586,985459440,2018-09-16T01:07:26+08:00,33766079,喜自由能踩hello跟班仙女给我留言我关注你,0,喜 自由 能 踩 hello 跟班 仙女 给 我 留言 我 关注 你,1
9053,432101791,2018-09-16T02:30:50+08:00,33766079,没时间玩了号低价处理，有意的看留言板,1,没 时间 玩 了 号 低价 处理 ， 有意 的 看 留言板,1
7582,798855144,2018-09-16T02:00:22+08:00,33766079,逃杀拒皮肤,0,逃杀 拒 皮肤,1
8463,985459440,2018-09-16T02:19:19+08:00,33766079,喜自由能踩hello跟班仙女给我留言我关注你,0,喜 自由 能 踩 hello 跟班 仙女 给 我 留言 我 关注 你,1
5095,678870582,2018-09-16T01:19:06+08:00,33766079,7元1千万部极品大.片（杨幂热巴潜规则都有）QQ1053913518买了可免费深夜聊污（同行举抱放心添加）,1,7 元 1 千万部 极品 大 . 片 （ 杨幂 热巴 潜规则 都 有 ） QQ1053913518 买 了 可 免费 深夜 聊污 （ 同行 举抱 放心 添加 ）,1
7407,678870582,2018-09-16T01:55:29+08:00,33766079,7元1千万部极品大.片（杨幂热巴潜规则都有）QQ1053913518买了可免费深夜聊污（同行举抱放心添加）,1,7 元 1 千万部 极品 大 . 片 （ 杨幂 热巴 潜规则 都 有 ） QQ1053913518 买 了 可 免费 深夜 聊污 （ 同行 举抱 放心 添加 ）,1
3532,974840220,2018-09-16T00:50:46+08:00,33766079,名人不说暗话，我骗个访客^_^,0,名人 不说 暗话 ， 我 骗个 访客 ^ _ ^,1
4807,1072996134,2018-09-16T01:13:56+08:00,33766079,这里有片/大学生/萝莉/**/网红/直播软件/小视频软件/统统都有加扣2528753088**勿扰,1,这里 有片 / 大学生 / 萝莉 / * * / 网红 / 直播 软件 / 小视频 软件 / 统统 都 有加 扣 2528753088 * * 勿扰,1
9250,42424837,2018-09-16T02:31:24+08:00,33766079,逃杀,0,逃杀,1
5587,24029947,2018-09-16T01:29:51+08:00,33766079,买光环狍子嘉年华，塔坦杯，2018塔坦杯，加留言板q2078374766空间信誉可见，看我自己的皮肤2018塔坦杯狍子,1,买 光环 狍子 嘉年华 ， 塔坦杯 ， 2018 塔坦杯 ， 加 留言板 q2078374766 空间 信誉 可见 ， 看 我 自己 的 皮肤 2018 塔坦杯 狍子,1
3283,1072996134,2018-09-16T00:46:34+08:00,33766079,这里有片/大学生/萝莉/**/网红/直播软件/小视频软件/统统都有加扣2528753088**勿扰这里有片/大学生/萝莉/**/,1,这里 有片 / 大学生 / 萝莉 / * * / 网红 / 直播 软件 / 小视频 软件 / 统统 都 有加 扣 2528753088 * * 勿扰 这里 有片 / 大学生 / 萝莉 / * * /,1
7789,1077946421,2018-09-16T02:08:29+08:00,33766079,一分钱买50人观战，一手货源群，冰红茶，KFC卡，留言攒等最低价q群702070836,1,一分钱 买 50 人 观战 ， 一手 货源 群 ， 冰红茶 ， KFC 卡 ， 留言 攒 等 最低价 q 群 702070836,1
8283,662892285,2018-09-16T02:19:02+08:00,33766079,50人观战一小时只要0.60元，浏览器搜索ppp.52nn.c?n即可购买,1,50 人 观战 一 小时 只要 0.60 元 ， 浏览器 搜索 ppp.52 nn . c ? n 即可 购买,1
7913,76569784,2018-09-16T02:09:53+08:00,33766079,鸟儿别放假了售（韩国女主播，网红，萝莉，明星，丝袜，一线天）应有尽有，市面上有的都有，网站或软件5r，有意3413977306,1,鸟儿 别 放假 了 售 （ 韩国 女主播 ， 网红 ， 萝莉 ， 明星 ， 丝袜 ， 一线天 ） 应有尽有 ， 市面上 有 的 都 有 ， 网站 或 软件 5r ， 有意 3413977306,1
1411,678870582,2018-09-16T00:22:25+08:00,33766079,7元1千万部极品大.片（杨幂热巴潜规则都有）QQ1053913518买了可免费深夜聊污（同行举抱放心添加）,1,7 元 1 千万部 极品 大 . 片 （ 杨幂 热巴 潜规则 都 有 ） QQ1053913518 买 了 可 免费 深夜 聊污 （ 同行 举抱 放心 添加 ）,1
8583,74900947,2018-09-16T02:20:31+08:00,33766079,迷雾+,0,迷雾 +,1
8753,991357610,2018-09-16T02:26:32+08:00,33766079,老板们该买片了A.V软件.网站可搜（萝莉，明星，丝袜，一线天vip）应有尽有可截图ios可用5r购买+q3422928788,1,老板 们 该 买片 了 A . V 软件 . 网站 可 搜 （ 萝莉 ， 明星 ， 丝袜 ， 一线天 vip ） 应有尽有 可 截图 ios 可用 5r 购买 + q3422928788,1
9702,1093480445,2018-09-16T02:36:39+08:00,33766079,最新观战！全新货源平台！欢迎主站代理拿货！44ka.top浏览器打开！全网最低价！实力平台！限时免费送66gz.top浏览器打开,1,最新 观战 ！ 全新 货源 平台 ！ 欢迎 主 站 代理 拿货 ！ 44ka . top 浏览器 打开 ！ 全网 最低价 ！ 实力 平台 ！ 限时 免费送 66gz . top 浏览器 打开,1
8326,3148576,2018-09-16T02:16:35+08:00,33766079,小哥哥别给鸟儿放假了，买爽片加QQ：2748922307什么都有，萝莉，制服，萝莉等等还有（直播软件各种软件）切记，不买勿扰,1,小 哥哥 别 给 鸟儿 放假 了 ， 买爽 片加 QQ ： 2748922307 什么 都 有 ， 萝莉 ， 制服 ， 萝莉 等等 还有 （ 直播 软件 各种 软件 ） 切记 ， 不买 勿扰,1
1820,7315573,2018-09-16T00:25:44+08:00,33766079,观战1小时0.1包夜福利0.9冰红茶许愿瓶650个15进群自助下单：820195002,1,观战 1 小时 0.1 包夜 福利 0.9 冰红茶 许愿瓶 650 个 15 进群 自助 下单 ： 820195002,1
4658,426590266,2018-09-16T01:12:07+08:00,33766079,2018最新/免费/看/片群出炉.群号879811126，要钱我吃shi小妞新群,1,2018 最新 / 免费 / 看 / 片群 出炉 . 群号 879811126 ， 要钱 我 吃 shi 小妞 新群,1
7623,1075965027,2018-09-16T02:00:24+08:00,33766079,一手观战招实力代，理，观战低至几分钱，各种业务冰红茶cdk，群号:702070836,1,一手 观战 招 实力 代 ， 理 ， 观战 低至 几分 钱 ， 各种 业务 冰红茶 cdk ， 群号 : 702070836,1
6838,974840220,2018-09-16T01:46:28+08:00,33766079,名人不说暗话，我骗个访客^_^,0,名人 不说 暗话 ， 我 骗个 访客 ^ _ ^,1
8345,991357610,2018-09-16T02:17:14+08:00,33766079,老板们该买片了A.V软件.网站可搜（萝莉，明星，丝袜，一线天vip）应有尽有可截图ios可用5r购买+q3422928788,1,老板 们 该 买片 了 A . V 软件 . 网站 可 搜 （ 萝莉 ， 明星 ， 丝袜 ， 一线天 vip ） 应有尽有 可 截图 ios 可用 5r 购买 + q3422928788,1
6329,985459440,2018-09-16T01:39:37+08:00,33766079,喜自由能踩hello跟班仙女给我留言我关注你,0,喜 自由 能 踩 hello 跟班 仙女 给 我 留言 我 关注 你,1
9100,25074801,2018-09-16T02:32:00+08:00,33766079,团+,0,团 +,1
5346,1093480445,2018-09-16T01:20:40+08:00,33766079,最新观战！全新货源平台！欢迎主站代理拿货！44ka.top浏览器打开！全网最低价！实力平台！限时免费送66gz.top浏览器打开,1,最新 观战 ！ 全新 货源 平台 ！ 欢迎 主 站 代理 拿货 ！ 44ka . top 浏览器 打开 ！ 全网 最低价 ！ 实力 平台 ！ 限时 免费送 66gz . top 浏览器 打开,1
5773,581164438,2018-09-16T01:25:52+08:00,33766079,能踩hello听话常在线跟班+喜欢踩吞噬的私聊我回关每天晚上跟我一起打白开心就好记得私聊我主动关注你明天早上全部回复,0,能 踩 hello 听话 常 在线 跟班 + 喜欢 踩 吞噬 的 私聊 我 回关 每天晚上 跟 我 一起 打白 开心 就 好 记得 私聊 我 主动 关注 你 明天 早上 全部 回复,1
8627,3134147,2018-09-16T02:23:20+08:00,33766079,别给鸟儿放假了，小哥哥买爽片加QQ：2748922307什么都有，快点来吧，还有各种软件t哟,1,别 给 鸟儿 放假 了 ， 小 哥哥 买爽 片加 QQ ： 2748922307 什么 都 有 ， 快点 来 吧 ， 还有 各种 软件 t 哟,1
1503,53578103,2018-09-16T00:23:40+08:00,33766079,买2018爽片加QQ:2748922307有萝莉，制服，丝袜，剧情，大学生，网红，明星，直播软件，等等，小哥哥快点来不吧啊啊啊,1,买 2018 爽片加 QQ : 2748922307 有萝莉 ， 制服 ， 丝袜 ， 剧情 ， 大学生 ， 网红 ， 明星 ， 直播 软件 ， 等等 ， 小 哥哥 快点 来 不 吧 啊啊啊,1
1639,24029947,2018-09-16T00:20:43+08:00,33766079,买光环狍子嘉年华，塔坦杯，2018塔坦杯，加留言板q2078374766空间信誉可见，看我自己的皮肤2018塔坦杯狍子,1,买 光环 狍子 嘉年华 ， 塔坦杯 ， 2018 塔坦杯 ， 加 留言板 q2078374766 空间 信誉 可见 ， 看 我 自己 的 皮肤 2018 塔坦杯 狍子,1
7388,111127283,2018-09-16T01:57:47+08:00,33766079,高质量热门观战低至0.1元，货源网24小时自助下单链接:wst1***免费搭建专业分战，群号:810046821,1,高质量 热门 观战 低至 0.1 元 ， 货源 网 24 小时 自助 下单 链接 : wst1 * * * 免费 搭建 专业 分战 ， 群号 : 810046821,1
3061,53578103,2018-09-16T00:46:33+08:00,33766079,买2018爽片加QQ:2748922307有萝莉，制服，丝袜，剧情，大学生，网红，明星，直播软件，等等，小哥哥快点来不吧啊啊啊,1,买 2018 爽片加 QQ : 2748922307 有萝莉 ， 制服 ， 丝袜 ， 剧情 ， 大学生 ， 网红 ， 明星 ， 直播 软件 ， 等等 ， 小 哥哥 快点 来 不 吧 啊啊啊,1
777,53578103,2018-09-16T00:12:13+08:00,33766079,买2018爽片加QQ:2748922307有萝莉，制服，丝袜，剧情，大学生，网红，明星，直播软件，等等，小哥哥快点来不吧啊啊啊,1,买 2018 爽片加 QQ : 2748922307 有萝莉 ， 制服 ， 丝袜 ， 剧情 ， 大学生 ， 网红 ， 明星 ， 直播 软件 ， 等等 ， 小 哥哥 快点 来 不 吧 啊啊啊,1
6245,9171982,2018-09-16T01:36:46+08:00,33766079,800.逃,0,800 . 逃,1
2209,7315573,2018-09-16T00:33:47+08:00,33766079,观战1小时0.1包夜福利0.9冰红茶许愿瓶650个15进群自助下单：820195002,1,观战 1 小时 0.1 包夜 福利 0.9 冰红茶 许愿瓶 650 个 15 进群 自助 下单 ： 820195002,1
2611,1077946421,2018-09-16T00:38:21+08:00,33766079,一分钱买50人观战，一手货源群，冰红茶，KFC卡，留言攒等最低价q群702070836,1,一分钱 买 50 人 观战 ， 一手 货源 群 ， 冰红茶 ， KFC 卡 ， 留言 攒 等 最低价 q 群 702070836,1
9844,581164438,2018-09-16T02:43:23+08:00,33766079,能踩hello听话常在线跟班+喜欢踩吞噬的私聊我回关每天晚上跟我一起打白开心就好记得私聊我主动关注你明天早上全部回复,0,能 踩 hello 听话 常 在线 跟班 + 喜欢 踩 吞噬 的 私聊 我 回关 每天晚上 跟 我 一起 打白 开心 就 好 记得 私聊 我 主动 关注 你 明天 早上 全部 回复,1
7698,76569784,2018-09-16T02:02:18+08:00,33766079,鸟儿别放假了售（韩国女主播，网红，萝莉，明星，丝袜，一线天）应有尽有，市面上有的都有，网站或软件5r，有意3413977306,1,鸟儿 别 放假 了 售 （ 韩国 女主播 ， 网红 ， 萝莉 ， 明星 ， 丝袜 ， 一线天 ） 应有尽有 ， 市面上 有 的 都 有 ， 网站 或 软件 5r ， 有意 3413977306,1
5754,6833959,2018-09-16T01:29:01+08:00,33766079,退游白菜价出号，皮肤光环还可以，看上联系关注留言dd,1,退游 白菜价 出号 ， 皮肤 光环 还 可以 ， 看 上 联系 关注 留言 dd,1
3383,581164438,2018-09-16T00:54:34+08:00,33766079,能踩hello听话常在线跟班+喜欢踩吞噬的私聊我回关每天晚上跟我一起打白开心就好记得私聊我主动关注你明天早上全部回复,0,能 踩 hello 听话 常 在线 跟班 + 喜欢 踩 吞噬 的 私聊 我 回关 每天晚上 跟 我 一起 打白 开心 就 好 记得 私聊 我 主动 关注 你 明天 早上 全部 回复,1
9,121568179,2018-09-16T00:00:09+08:00,33766079,逃杀nb的来废狗自觉点,1,逃杀 nb 的 来 废狗 自觉 点,1
5359,1080545108,2018-09-16T01:21:41+08:00,33766079,玩红包接龙加微121200279玩红包接龙加微121200279,1,玩 红包 接龙 加微 121200279 玩 红包 接龙 加微 121200279,1
6036,1080545108,2018-09-16T01:30:44+08:00,33766079,玩红包接龙加微121200279,1,玩 红包 接龙 加微 121200279,1
1455,87140317,2018-09-16T00:22:11+08:00,33766079,逃杀实力+,0,逃杀 实力 +,1
3444,1080545108,2018-09-16T00:52:12+08:00,33766079,玩红包接龙加微121200279,1,玩 红包 接龙 加微 121200279,1
1216,740558816,2018-09-16T00:15:46+08:00,33766079,逃杀加,0,逃杀 加,1
4407,5188344,2018-09-16T01:07:16+08:00,33766079,长期接号的+。聊污+有的私聊,1,长期 接号 的 + 。 聊污 + 有 的 私聊,1
4497,1075965027,2018-09-16T01:05:14+08:00,33766079,一手观战招实力代，理，观战低至几分钱，各种业务冰红茶cdk，群号:702070836,1,一手 观战 招 实力 代 ， 理 ， 观战 低至 几分 钱 ， 各种 业务 冰红茶 cdk ， 群号 : 702070836,1
807,328900153,2018-09-16T00:14:24+08:00,33766079,团战dd,0,团战 dd,1
9400,30277728,2018-09-16T02:32:46+08:00,33766079,逃杀+,0,逃杀 +,1
9328,3059070,2018-09-16T02:32:47+08:00,33766079,处对象资料有本人照片，迷雾来三个躺的，处各种模式的队友,0,处 对象 资料 有 本人 照片 ， 迷雾 来 三个 躺 的 ， 处 各种 模式 的 队友,1
7684,1080545108,2018-09-16T02:00:44+08:00,33766079,玩红包接龙加微121200279,1,玩 红包 接龙 加微 121200279,1
254,426590266,2018-09-16T00:04:45+08:00,33766079,2018最新/免费/看/片群出炉.群号879811126，要钱我吃shi小妞新群,1,2018 最新 / 免费 / 看 / 片群 出炉 . 群号 879811126 ， 要钱 我 吃 shi 小妞 新群,1
6990,1072996134,2018-09-16T01:53:39+08:00,33766079,这里有片/大学生/萝莉/**/网红/直播软件/小视频软件/统统都有加扣2528753088**勿扰,1,这里 有片 / 大学生 / 萝莉 / * * / 网红 / 直播 软件 / 小视频 软件 / 统统 都 有加 扣 2528753088 * * 勿扰,1
8307,111127283,2018-09-16T02:18:14+08:00,33766079,高质量热门观战低至0.1元，货源网24小时自助下单链接:wst1***免费搭建专业分战，群号:810046821,1,高质量 热门 观战 低至 0.1 元 ， 货源 网 24 小时 自助 下单 链接 : wst1 * * * 免费 搭建 专业 分战 ， 群号 : 810046821,1
9508,426590266,2018-09-16T02:36:28+08:00,33766079,2018最新/免费/看/片群出炉.群号879811126，要钱我吃shi小妞新群,1,2018 最新 / 免费 / 看 / 片群 出炉 . 群号 879811126 ， 要钱 我 吃 shi 小妞 新群,1
845,208473659,2018-09-16T00:10:50+08:00,33766079,2018最新/免费/看/片群出炉.群号879811126，要钱我吃shi.小妞新群,1,2018 最新 / 免费 / 看 / 片群 出炉 . 群号 879811126 ， 要钱 我 吃 shi . 小妞 新群,1
8235,78725564,2018-09-16T02:16:58+08:00,33766079,固搭dd,0,固搭 dd,1
1111,190847617,2018-09-16T00:19:14+08:00,33766079,榜逃,0,榜 逃,1
4117,74900947,2018-09-16T01:01:49+08:00,33766079,迷雾+,0,迷雾 +,1
3912,3134147,2018-09-16T00:57:19+08:00,33766079,别给鸟儿放假了，小哥哥买爽片加QQ：2748922307什么都有，快点来吧，还有各种软件t哟,1,别 给 鸟儿 放假 了 ， 小 哥哥 买爽 片加 QQ ： 2748922307 什么 都 有 ， 快点 来 吧 ， 还有 各种 软件 t 哟,1
7858,985459440,2018-09-16T02:08:03+08:00,33766079,喜自由能踩hello跟班仙女给我留言我关注你,0,喜 自由 能 踩 hello 跟班 仙女 给 我 留言 我 关注 你,1
1022,65261096,2018-09-16T00:17:13+08:00,33766079,互许愿瓶的加,0,互 许愿瓶 的 加,1
3442,1072996134,2018-09-16T00:51:56+08:00,33766079,这里有片/大学生/萝莉/**/网红/直播软件/小视频软件/统统都有加扣2528753088**勿扰,1,这里 有片 / 大学生 / 萝莉 / * * / 网红 / 直播 软件 / 小视频 软件 / 统统 都 有加 扣 2528753088 * * 勿扰,1
2306,181849501,2018-09-16T00:33:09+08:00,33766079,ts,0,ts,1
7710,3134147,2018-09-16T02:04:44+08:00,33766079,别给鸟儿放假了，小哥哥买爽片加QQ：2748922307什么都有，快点来吧，还有各种软件t哟,1,别 给 鸟儿 放假 了 ， 小 哥哥 买爽 片加 QQ ： 2748922307 什么 都 有 ， 快点 来 吧 ， 还有 各种 软件 t 哟,1
3711,208473659,2018-09-16T00:55:33+08:00,33766079,2018最新/免费/看/片群出炉.群号879811126，要钱我吃shi.小妞新群,1,2018 最新 / 免费 / 看 / 片群 出炉 . 群号 879811126 ， 要钱 我 吃 shi . 小妞 新群,1
8588,544668466,2018-09-16T02:20:58+08:00,33766079,逃撒稳心态加,0,逃撒稳 心态 加,1
1171,3059070,2018-09-16T00:19:06+08:00,33766079,处对象资料有本人照片，迷雾来三个躺的，处各种模式的队友,0,处 对象 资料 有 本人 照片 ， 迷雾 来 三个 躺 的 ， 处 各种 模式 的 队友,1
9220,981852876,2018-09-16T02:32:01+08:00,33766079,亦小唯一QQ/WX：1305885547。热门.观战货源网站：ww?w?.?a7a7.c?n(全网最稳最便宜软件24小时秒单)亦,1,亦 小 唯一 QQ / WX ： 1305885547 。 热门 . 观战 货源 网站 ： ww ? w ? . ? a7a7 . c ? n ( 全网 最稳 最 便宜 软件 24 小时 秒 单 ) 亦,1
1541,3134147,2018-09-16T00:22:42+08:00,33766079,别给鸟儿放假了，小哥哥买爽片加QQ：2748922307什么都有，快点来吧，还有各种软件t哟,1,别 给 鸟儿 放假 了 ， 小 哥哥 买爽 片加 QQ ： 2748922307 什么 都 有 ， 快点 来 吧 ， 还有 各种 软件 t 哟,1
9026,66656626,2018-09-16T02:29:50+08:00,33766079,逃杀,0,逃杀,1
5881,208473659,2018-09-16T01:33:17+08:00,33766079,2018最新/免费/看/片群出炉.群号879811126，要钱我吃shi.小妞新群,1,2018 最新 / 免费 / 看 / 片群 出炉 . 群号 879811126 ， 要钱 我 吃 shi . 小妞 新群,1
3443,1075965027,2018-09-16T00:51:59+08:00,33766079,一手观战招实力代，理，观战低至几分钱，各种业务冰红茶cdk，群号:702070836,1,一手 观战 招 实力 代 ， 理 ， 观战 低至 几分 钱 ， 各种 业务 冰红茶 cdk ， 群号 : 702070836,1
